timestamp_ms,label,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps
61998041,sitting,-0.0393,-0.9987,0.0105,0.8400,-3.5350,0.0000
61998060,sitting,-0.0400,-0.9987,0.0107,0.8750,-3.5350,-0.0350
61998080,sitting,-0.0395,-0.9982,0.0110,0.8400,-3.5350,-0.0350
61998099,sitting,-0.0386,-0.9980,0.0100,0.8750,-3.5350,-0.0700
61998118,sitting,-0.0395,-0.9970,0.0095,0.8400,-3.5000,-0.1400
61998137,sitting,-0.0383,-0.9980,0.0102,0.8400,-3.5000,-0.1050
61998157,sitting,-0.0395,-0.9977,0.0095,0.8400,-3.5000,-0.1400
61998176,sitting,-0.0390,-0.9989,0.0090,0.8750,-3.5350,-0.0700
61998195,sitting,-0.0403,-0.9977,0.0100,0.8750,-3.5350,-0.0700
61998214,sitting,-0.0400,-0.9984,0.0098,0.8400,-3.5000,-0.1050
61998233,sitting,-0.0386,-0.9980,0.0105,0.8400,-3.5350,-0.0700
61998253,sitting,-0.0388,-0.9987,0.0102,0.8400,-3.5350,-0.0700
61998272,sitting,-0.0403,-0.9980,0.0115,0.8750,-3.5700,-0.0700
61998291,sitting,-0.0388,-0.9982,0.0110,0.8400,-3.5000,-0.0350
61998310,sitting,-0.0390,-0.9980,0.0095,0.8750,-3.5700,-0.0700
61998330,sitting,-0.0390,-0.9984,0.0100,0.8750,-3.5000,-0.0350
61998349,sitting,-0.0388,-0.9977,0.0102,0.8400,-3.5350,-0.0700
61998368,sitting,-0.0393,-0.9982,0.0100,0.8750,-3.5700,-0.0700
61998387,sitting,-0.0393,-0.9980,0.0102,0.8750,-3.5700,-0.0350
61998407,sitting,-0.0388,-0.9972,0.0107,0.8400,-3.5350,-0.0700
61998426,sitting,-0.0388,-0.9972,0.0102,0.8750,-3.5700,-0.0700
61998445,sitting,-0.0383,-0.9982,0.0102,0.8400,-3.5350,-0.0350
61998464,sitting,-0.0390,-0.9982,0.0107,0.8400,-3.5000,-0.1050
61998483,sitting,-0.0393,-0.9980,0.0102,0.8400,-3.5350,-0.1050
61998503,sitting,-0.0400,-0.9982,0.0107,0.9100,-3.5700,-0.0700
61998522,sitting,-0.0395,-0.9977,0.0107,0.8750,-3.6050,-0.0700
61998541,sitting,-0.0390,-0.9982,0.0107,0.8750,-3.5350,-0.0700
61998560,sitting,-0.0398,-0.9980,0.0105,0.8400,-3.5000,-0.0700
61998580,sitting,-0.0398,-0.9980,0.0100,0.8750,-3.5350,-0.1050
61998599,sitting,-0.0390,-0.9980,0.0100,0.8750,-3.4650,-0.0700
61998618,sitting,-0.0388,-0.9980,0.0105,0.8750,-3.5000,-0.0700
61998637,sitting,-0.0390,-0.9980,0.0107,0.8400,-3.5350,-0.0350
61998657,sitting,-0.0388,-0.9982,0.0110,0.8750,-3.4650,-0.0350
61998676,sitting,-0.0400,-0.9982,0.0115,0.8400,-3.5350,-0.0700
61998695,sitting,-0.0403,-0.9970,0.0102,0.8400,-3.5350,-0.0350
61998714,sitting,-0.0393,-0.9982,0.0107,0.8400,-3.5000,-0.0700
61998733,sitting,-0.0398,-0.9984,0.0102,0.8400,-3.5000,-0.0700
61998753,sitting,-0.0390,-0.9982,0.0098,0.8400,-3.5350,-0.0350
61998772,sitting,-0.0390,-0.9975,0.0105,0.8400,-3.5000,-0.1050
61998791,sitting,-0.0390,-0.9982,0.0098,0.8750,-3.5350,-0.0700
61998810,sitting,-0.0390,-0.9989,0.0093,0.8750,-3.5350,-0.1400
61998830,sitting,-0.0393,-0.9984,0.0100,0.8050,-3.5000,-0.0700
61998849,sitting,-0.0393,-0.9987,0.0112,0.8400,-3.5350,-0.1400
61998868,sitting,-0.0393,-0.9975,0.0107,0.8400,-3.5700,-0.0700
61998887,sitting,-0.0407,-0.9989,0.0107,0.8750,-3.5700,-0.0700
61998907,sitting,-0.0390,-0.9977,0.0107,0.8050,-3.5000,-0.0700
61998926,sitting,-0.0393,-0.9980,0.0105,0.8750,-3.5350,-0.0350
61998945,sitting,-0.0393,-0.9987,0.0107,0.8750,-3.5350,-0.0350
61998964,sitting,-0.0393,-0.9977,0.0095,0.8750,-3.5700,-0.0350
61998983,sitting,-0.0393,-0.9994,0.0105,0.8400,-3.5350,-0.0700
61999003,sitting,-0.0395,-0.9992,0.0107,0.8750,-3.5700,-0.0350
